CustomerID,first_purchase,last_purchase,frequency,monetary_value,tenure_days,recency_days,avg_order_value
16966,2011-04-13 14:17:00,2011-06-22 15:06:00,4,1486.56,148,78,371.64
16967,2011-06-03 14:24:00,2011-06-03 14:24:00,1,319.02,97,97,319.02
16968,2011-08-24 10:51:00,2011-08-24 10:51:00,1,253.31,15,15,253.31
16969,2011-06-01 12:10:00,2011-07-28 13:54:00,2,478.96,99,42,239.48
16976,2011-03-17 16:33:00,2011-03-17 16:33:00,1,251.52,175,175,251.52
16979,2011-02-15 09:20:00,2011-07-15 08:59:00,2,555.65,205,55,277.82
16980,2011-02-21 12:58:00,2011-03-29 16:36:00,2,1028.46,199,163,514.23
16983,2010-12-05 12:34:00,2011-09-04 11:00:00,5,1185.35,277,4,237.07
16984,2011-08-01 17:37:00,2011-08-01 17:37:00,1,3213.19,38,38,3213.19
16985,2010-12-16 10:38:00,2011-07-05 09:33:00,7,3578.54,266,65,511.22
16987,2011-05-18 15:55:00,2011-06-22 16:44:00,3,629.45,113,78,209.82
16989,2011-07-12 09:11:00,2011-09-02 13:55:00,2,890.7,58,6,445.35
16990,2011-05-05 08:30:00,2011-05-05 08:30:00,1,179.0,126,126,179.0
16992,2011-02-28 10:37:00,2011-09-02 08:50:00,3,972.35,192,6,324.12
16996,2010-12-21 13:22:00,2011-08-10 14:34:00,5,1041.78,261,29,208.36
16997,2011-01-18 11:51:00,2011-02-24 17:28:00,3,702.0,233,196,234.0
16998,2011-02-08 15:42:00,2011-07-13 09:44:00,4,295.0,212,57,73.75
17001,2010-12-16 09:35:00,2011-08-18 15:09:00,7,2471.09,266,21,353.01
17002,2011-02-22 11:46:00,2011-05-08 11:21:00,2,993.52,198,123,496.76
17004,2011-09-08 12:16:00,2011-09-08 12:16:00,1,905.6,1,0,905.6
17007,2010-12-17 13:57:00,2011-07-07 18:14:00,5,575.44,265,63,115.09
17015,2011-06-07 13:19:00,2011-06-07 13:19:00,1,520.55,93,93,520.55
17017,2010-12-02 10:17:00,2011-06-30 14:48:00,14,5431.28,280,70,387.95
17018,2011-01-18 08:46:00,2011-01-18 08:46:00,1,405.0,233,233,405.0
17019,2010-12-06 12:55:00,2011-03-23 11:16:00,3,995.93,276,169,331.98
17024,2011-07-05 09:31:00,2011-09-01 15:21:00,2,56.25,65,7,28.12
17025,2010-12-01 15:45:00,2010-12-01 15:46:00,2,160.97,281,281,80.48
17026,2010-12-05 12:47:00,2011-06-07 14:28:00,2,154.83,277,93,77.42
17027,2011-01-26 14:19:00,2011-06-13 13:44:00,4,645.23,225,87,161.31
17029,2011-04-17 10:57:00,2011-08-21 11:06:00,2,716.0,144,18,358.0
17031,2011-07-08 09:38:00,2011-07-08 09:38:00,1,225.95,62,62,225.95
17033,2010-12-15 13:21:00,2011-05-09 16:01:00,2,608.1,267,122,304.05
17034,2011-02-25 10:10:00,2011-02-25 10:10:00,1,141.8,195,195,141.8
17035,2011-02-01 12:27:00,2011-04-08 11:23:00,2,433.53,219,153,216.76
17040,2011-07-25 10:19:00,2011-07-25 10:19:00,1,449.73,45,45,449.73
17041,2010-12-14 11:43:00,2011-08-23 09:53:00,2,750.89,268,16,375.44
17042,2011-04-06 14:53:00,2011-08-10 13:19:00,4,915.02,155,29,228.76
17043,2011-03-18 14:53:00,2011-06-14 13:52:00,2,324.97,174,86,162.49
17045,2011-04-06 12:08:00,2011-08-18 17:09:00,3,339.44,155,21,113.15
17046,2011-07-05 14:24:00,2011-07-05 14:24:00,1,642.02,65,65,642.02
17047,2011-05-18 16:50:00,2011-05-18 16:51:00,2,749.43,113,113,374.72
17048,2011-01-12 16:51:00,2011-08-14 11:49:00,3,925.35,239,25,308.45
17049,2011-03-09 08:33:00,2011-08-14 12:33:00,5,2606.65,183,25,521.33
17050,2011-02-13 12:41:00,2011-09-04 13:48:00,6,3185.64,207,4,530.94
17051,2011-05-29 14:13:00,2011-05-29 14:13:00,1,240.89,102,102,240.89
17053,2011-08-01 10:23:00,2011-08-01 10:23:00,1,498.48,38,38,498.48
17054,2011-04-08 13:14:00,2011-07-25 09:58:00,4,1207.32,153,45,301.83
17058,2011-04-14 09:18:00,2011-05-24 13:50:00,2,819.66,147,107,409.83
17059,2010-12-05 12:35:00,2011-08-21 15:17:00,4,2237.1,277,18,559.28
17060,2011-03-18 13:27:00,2011-03-18 13:27:00,1,234.24,174,174,234.24
17061,2011-04-21 13:29:00,2011-08-21 10:44:00,10,4658.83,140,18,465.88
17062,2010-12-05 11:59:00,2011-01-30 11:01:00,4,528.29,277,221,132.07
17063,2011-02-23 13:44:00,2011-06-29 13:59:00,4,671.87,197,71,167.97
17064,2011-01-16 16:10:00,2011-06-10 10:26:00,2,457.4,235,90,228.7
17068,2010-12-06 13:58:00,2011-09-06 12:10:00,16,3533.04,276,2,220.82
17069,2010-12-01 16:49:00,2011-07-07 14:30:00,5,1495.79,281,63,299.16
17070,2011-08-17 17:01:00,2011-08-17 17:01:00,1,304.24,22,22,304.24
17071,2011-02-03 08:18:00,2011-07-28 16:04:00,6,1402.42,217,42,233.74
17073,2011-08-22 14:37:00,2011-08-22 14:37:00,1,453.79,17,17,453.79
17075,2011-01-26 13:20:00,2011-03-31 13:47:00,3,696.07,225,161,232.02
17076,2010-12-10 10:08:00,2011-03-11 08:59:00,2,334.2,272,181,167.1
17080,2011-03-15 12:05:00,2011-03-15 12:05:00,1,76.32,177,177,76.32
17082,2011-01-25 14:36:00,2011-01-25 14:36:00,1,636.94,226,226,636.94
17083,2011-02-09 11:38:00,2011-08-22 15:43:00,3,1405.78,211,17,468.59
17085,2010-12-12 12:24:00,2011-08-08 14:15:00,5,1562.4,270,31,312.48
17088,2011-03-31 09:48:00,2011-06-10 09:23:00,2,1399.11,161,90,699.56
17090,2010-12-20 13:52:00,2011-09-02 15:05:00,4,811.77,262,6,202.94
17091,2010-12-07 09:55:00,2011-09-02 14:56:00,7,2692.0,275,6,384.57
17092,2011-03-07 14:51:00,2011-08-05 16:10:00,2,629.32,185,34,314.66
17094,2011-01-21 13:09:00,2011-01-21 13:09:00,1,302.0,230,230,302.0
17095,2011-01-09 11:05:00,2011-02-13 13:52:00,2,543.96,242,207,271.98
17096,2011-03-23 12:05:00,2011-07-19 17:02:00,2,443.94,169,51,221.97
17097,2010-12-09 14:55:00,2011-08-31 15:35:00,6,639.53,273,8,106.59
17101,2011-06-14 14:49:00,2011-06-14 14:49:00,1,230.58,86,86,230.58
17102,2011-03-23 10:08:00,2011-03-23 10:08:00,1,25.5,169,169,25.5
17105,2011-02-06 14:46:00,2011-07-03 15:53:00,2,665.78,214,67,332.89
17107,2011-03-06 15:17:00,2011-07-07 18:56:00,3,6332.61,186,63,2110.87
17109,2011-04-21 15:46:00,2011-04-21 15:51:00,2,464.59,140,140,232.3
17110,2011-06-27 12:58:00,2011-06-27 12:58:00,1,163.3,73,73,163.3
17114,2011-01-09 11:39:00,2011-07-24 11:58:00,6,601.94,242,46,100.32
17115,2011-04-20 14:46:00,2011-06-10 08:54:00,2,612.82,141,90,306.41
17117,2011-02-24 13:54:00,2011-02-24 13:54:00,1,116.2,196,196,116.2
17118,2011-01-26 12:19:00,2011-01-26 12:19:00,1,157.02,225,225,157.02
17120,2011-04-20 15:21:00,2011-04-20 15:21:00,1,307.46,141,141,307.46
17122,2011-08-12 14:33:00,2011-08-12 14:33:00,1,138.32,27,27,138.32
17123,2011-07-01 10:47:00,2011-07-01 10:47:00,1,345.3,69,69,345.3
17124,2011-06-07 14:02:00,2011-06-07 14:02:00,1,294.24,93,93,294.24
17126,2010-12-12 11:26:00,2011-07-10 13:52:00,5,989.45,270,60,197.89
17128,2011-01-09 12:02:00,2011-01-09 12:02:00,1,157.09,242,242,157.09
17133,2011-03-18 13:47:00,2011-06-02 14:46:00,3,2478.79,174,98,826.26
17134,2011-03-20 11:56:00,2011-08-25 09:53:00,2,413.2,172,14,206.6
17135,2010-12-03 09:31:00,2011-02-23 10:27:00,2,500.55,279,197,250.28
17138,2011-03-09 11:54:00,2011-03-09 11:54:00,1,380.5,183,183,380.5
17139,2011-02-24 09:32:00,2011-08-09 11:56:00,7,6851.82,196,30,978.83
17140,2011-04-06 13:33:00,2011-04-06 13:33:00,1,454.12,155,155,454.12
17142,2011-04-14 18:22:00,2011-04-14 18:22:00,1,579.0,147,147,579.0
17146,2010-12-16 12:20:00,2011-08-26 12:44:00,3,749.78,266,13,249.93
17147,2011-02-01 09:36:00,2011-05-17 10:57:00,2,973.11,219,114,486.56
17152,2011-03-21 16:20:00,2011-05-29 12:19:00,3,1689.5,171,102,563.17
17155,2011-06-15 10:22:00,2011-06-15 10:22:00,1,143.3,85,85,143.3
17157,2011-06-16 15:08:00,2011-06-16 15:08:00,1,161.46,84,84,161.46
17158,2010-12-14 13:03:00,2011-04-21 10:12:00,2,698.55,268,140,349.28
17159,2011-06-21 09:49:00,2011-06-21 09:49:00,1,528.45,79,79,528.45
17160,2011-04-12 12:00:00,2011-08-22 13:32:00,5,3001.18,149,17,600.24
17162,2011-02-07 12:27:00,2011-07-31 16:04:00,9,1463.66,213,39,162.63
17164,2011-03-11 14:26:00,2011-07-11 12:47:00,3,1270.42,181,59,423.47
17165,2011-02-28 16:39:00,2011-02-28 16:39:00,1,158.68,192,192,158.68
17166,2011-05-20 08:18:00,2011-05-20 08:18:00,1,127.59,111,111,127.59
17169,2011-06-09 13:16:00,2011-06-09 13:16:00,1,308.68,91,91,308.68
17171,2011-02-23 16:37:00,2011-02-23 16:37:00,1,224.91,197,197,224.91
17173,2011-07-31 15:26:00,2011-08-15 10:28:00,2,961.26,39,24,480.63
17174,2011-05-06 11:47:00,2011-05-06 11:47:00,1,59.9,125,125,59.9
17175,2011-02-16 14:56:00,2011-07-21 18:08:00,3,1132.63,204,49,377.54
17176,2011-05-22 12:41:00,2011-05-22 12:41:00,1,306.13,109,109,306.13
17179,2010-12-13 14:24:00,2011-06-14 16:48:00,3,711.79,269,86,237.26
17180,2011-01-27 18:05:00,2011-04-12 16:20:00,3,552.8,224,149,184.27
17181,2010-12-01 12:38:00,2010-12-01 12:38:00,1,155.52,281,281,155.52
17183,2011-08-26 15:25:00,2011-08-26 15:25:00,1,329.67,13,13,329.67
17187,2011-04-27 12:39:00,2011-04-27 12:39:00,1,203.95,134,134,203.95
17188,2010-12-12 12:56:00,2011-06-28 14:51:00,5,1815.09,270,72,363.02
17189,2010-12-15 17:28:00,2011-08-25 19:39:00,2,383.75,267,14,191.88
17190,2011-05-16 15:29:00,2011-05-16 15:29:00,1,195.0,115,115,195.0
17191,2010-12-06 14:36:00,2011-09-06 12:15:00,6,1561.51,276,2,260.25
17193,2011-06-16 10:04:00,2011-06-16 10:23:00,2,448.56,84,84,224.28
17194,2010-12-14 12:06:00,2010-12-14 12:06:00,1,226.78,268,268,226.78
17198,2010-12-03 14:54:00,2010-12-09 13:34:00,2,521.66,279,273,260.83
17204,2011-03-21 12:42:00,2011-06-17 14:46:00,4,1564.56,171,83,391.14
17211,2010-12-05 12:44:00,2011-06-12 13:21:00,6,1464.89,277,88,244.15
17212,2011-03-31 19:42:00,2011-03-31 19:42:00,1,226.85,161,161,226.85
17213,2010-12-08 13:03:00,2011-07-21 15:47:00,5,1780.01,274,49,356.0
17214,2010-12-15 15:14:00,2011-04-04 16:28:00,4,611.97,267,157,152.99
17217,2011-04-19 17:19:00,2011-04-19 17:19:00,1,113.5,142,142,113.5
17218,2010-12-06 15:25:00,2011-05-09 16:59:00,5,943.58,276,122,188.72
17220,2010-12-10 14:54:00,2011-09-01 15:59:00,10,2288.08,272,7,228.81
17223,2010-12-06 14:08:00,2011-02-02 15:57:00,2,381.89,276,218,190.94
17226,2011-02-04 11:52:00,2011-02-04 11:52:00,1,393.49,216,216,393.49
17227,2010-12-06 11:16:00,2011-06-20 10:13:00,3,473.75,276,80,157.92
17228,2010-12-02 16:00:00,2011-05-16 10:40:00,4,687.58,280,115,171.9
17229,2011-07-20 12:38:00,2011-09-04 13:56:00,2,318.76,50,4,159.38
17230,2010-12-15 11:22:00,2011-03-20 16:12:00,8,3638.41,267,172,454.8
17231,2010-12-13 14:16:00,2011-08-05 16:19:00,7,1905.82,269,34,272.26
17234,2011-06-10 11:20:00,2011-06-10 11:20:00,1,149.89,90,90,149.89
17235,2010-12-02 13:38:00,2010-12-02 13:38:00,1,341.9,280,280,341.9
17236,2010-12-12 11:49:00,2011-06-13 15:47:00,5,697.73,270,87,139.55
17238,2010-12-03 15:05:00,2011-07-26 15:42:00,11,1943.57,279,44,176.69
17239,2011-01-31 09:41:00,2011-01-31 09:41:00,1,382.5,220,220,382.5
17242,2011-06-12 13:04:00,2011-08-23 14:55:00,2,1135.04,88,16,567.52
17243,2010-12-05 10:03:00,2011-09-08 12:44:00,16,4323.96,277,0,270.25
17245,2011-05-19 10:43:00,2011-05-19 10:43:00,1,171.45,112,112,171.45
17248,2011-08-11 13:34:00,2011-08-11 13:34:00,1,318.65,28,28,318.65
17250,2011-03-23 16:45:00,2011-03-23 16:45:00,1,162.65,169,169,162.65
17251,2010-12-12 11:06:00,2010-12-12 11:06:00,1,269.83,270,270,269.83
17252,2011-06-06 16:41:00,2011-08-15 09:45:00,2,348.91,94,24,174.46
17255,2011-02-13 15:18:00,2011-02-13 15:18:00,1,108.26,207,207,108.26
17256,2011-01-31 14:53:00,2011-08-24 13:30:00,2,240.0,220,15,120.0
17259,2010-12-06 12:55:00,2011-07-14 15:01:00,2,581.23,276,56,290.62
17262,2010-12-08 13:30:00,2011-04-26 15:58:00,4,955.36,274,135,238.84
17263,2011-05-15 14:32:00,2011-05-15 14:32:00,1,63.44,116,116,63.44
17265,2011-06-12 12:00:00,2011-07-24 10:49:00,2,550.01,88,46,275.0
17266,2011-07-15 11:57:00,2011-07-15 11:57:00,1,113.06,55,55,113.06
17267,2011-08-04 17:19:00,2011-08-04 17:22:00,2,317.2,35,35,158.6
17268,2011-04-08 13:20:00,2011-08-24 10:06:00,4,763.64,153,15,190.91
17272,2011-03-22 12:05:00,2011-05-24 13:46:00,2,1409.44,170,107,704.72
17277,2011-01-21 12:37:00,2011-04-26 12:47:00,2,1065.35,230,135,532.67
17278,2011-04-12 13:10:00,2011-04-12 13:10:00,1,246.04,149,149,246.04
17282,2011-02-13 11:36:00,2011-08-01 14:29:00,3,1685.46,207,38,561.82
17284,2011-01-07 14:31:00,2011-08-11 12:00:00,5,1489.04,244,28,297.81
17287,2010-12-02 12:22:00,2011-07-19 14:59:00,5,702.41,280,51,140.48
17288,2010-12-16 13:33:00,2011-05-16 14:32:00,5,663.7,266,115,132.74
17289,2011-06-12 13:51:00,2011-06-12 13:51:00,1,164.45,88,88,164.45
17291,2011-02-04 13:04:00,2011-02-04 13:04:00,1,550.8,216,216,550.8
17293,2010-12-13 14:55:00,2011-08-12 14:03:00,5,867.03,269,27,173.41
17298,2011-08-07 12:21:00,2011-08-30 16:43:00,2,498.42,32,9,249.21
17299,2011-06-19 16:04:00,2011-08-31 14:22:00,2,268.19,81,8,134.1
17302,2011-02-07 10:14:00,2011-08-09 09:04:00,3,661.61,213,30,220.54
17303,2010-12-13 13:32:00,2010-12-13 13:32:00,1,250.04,269,269,250.04
17306,2010-12-21 13:34:00,2011-09-01 09:39:00,15,6700.06,261,7,446.67
17309,2011-09-05 15:20:00,2011-09-05 15:20:00,1,82.75,3,3,82.75
17311,2011-01-27 10:56:00,2011-01-27 10:56:00,1,556.46,224,224,556.46
17312,2011-07-03 13:12:00,2011-07-24 11:52:00,3,644.3,67,46,214.77
17314,2011-01-31 11:25:00,2011-07-14 11:28:00,5,1506.92,220,56,301.38
17315,2010-12-17 12:24:00,2011-08-31 15:49:00,28,4328.01,265,8,154.57
17320,2010-12-06 15:38:00,2011-08-31 13:31:00,3,1200.62,276,8,400.21
17323,2011-02-20 14:38:00,2011-08-07 12:05:00,4,527.55,200,32,131.89
17324,2010-12-08 12:45:00,2011-01-12 11:21:00,2,702.23,274,239,351.12
17325,2011-03-04 13:09:00,2011-03-04 13:09:00,1,96.8,188,188,96.8
17329,2011-01-28 15:29:00,2011-01-28 15:29:00,1,243.36,223,223,243.36
17331,2011-08-08 11:55:00,2011-08-08 11:55:00,1,175.2,31,31,175.2
17334,2011-02-04 09:03:00,2011-02-10 14:59:00,2,307.02,216,210,153.51
17337,2011-02-02 17:06:00,2011-07-11 14:55:00,4,1979.61,218,59,494.9
17338,2010-12-13 12:57:00,2011-08-17 14:22:00,7,5158.88,269,22,736.98
17339,2010-12-09 14:44:00,2011-09-06 13:29:00,2,243.36,273,2,121.68
17340,2010-12-08 15:56:00,2011-08-11 12:58:00,7,7593.65,274,28,1084.81
17341,2010-12-08 12:46:00,2011-07-06 12:33:00,3,682.29,274,64,227.43
17343,2010-12-19 15:07:00,2010-12-19 15:07:00,1,193.64,263,263,193.64
17345,2011-05-27 12:26:00,2011-09-07 14:09:00,3,281.18,104,1,93.73
17346,2010-12-01 14:34:00,2011-08-28 15:01:00,8,1228.78,281,11,153.6
17348,2011-02-15 10:49:00,2011-02-15 10:49:00,1,160.15,205,205,160.15
17349,2011-06-13 14:29:00,2011-06-13 14:29:00,1,98.25,87,87,98.25
17351,2011-03-11 16:05:00,2011-06-23 19:29:00,2,427.3,181,77,213.65
17353,2011-07-08 16:17:00,2011-08-02 17:19:00,2,1740.0,62,37,870.0
17356,2011-02-01 11:07:00,2011-02-01 11:07:00,1,178.22,219,219,178.22
17358,2010-12-19 14:16:00,2011-02-09 16:57:00,2,360.81,263,211,180.4
17360,2011-06-08 17:09:00,2011-06-08 17:09:00,1,320.9,92,92,320.9
17361,2011-02-21 09:55:00,2011-06-06 14:02:00,2,263.92,199,94,131.96
17362,2011-02-03 10:26:00,2011-04-14 14:43:00,2,312.23,217,147,156.12
17364,2011-01-12 16:57:00,2011-07-25 12:58:00,6,2617.41,239,45,436.23
17365,2011-01-11 12:11:00,2011-06-23 10:44:00,5,2336.81,240,77,467.36
17367,2011-04-15 14:21:00,2011-04-15 14:21:00,1,167.55,146,146,167.55
17368,2011-01-06 11:57:00,2011-09-07 14:47:00,6,1605.07,245,1,267.51
17370,2011-06-23 11:50:00,2011-09-08 14:19:00,2,228.06,77,0,114.03
17371,2010-12-13 15:20:00,2010-12-13 15:20:00,1,92.14,269,269,92.14
17372,2010-12-12 12:00:00,2011-06-26 14:06:00,6,1055.63,270,74,175.94
17373,2011-01-31 11:46:00,2011-07-28 17:15:00,2,287.3,220,42,143.65
17374,2011-03-03 12:53:00,2011-05-05 09:05:00,2,495.77,189,126,247.88
17375,2010-12-13 15:16:00,2011-05-24 15:45:00,3,400.1,269,107,133.37
17376,2011-02-01 14:12:00,2011-02-01 14:12:00,1,105.85,219,219,105.85
17377,2010-12-01 12:35:00,2011-08-05 15:40:00,9,2040.34,281,34,226.7
17381,2010-12-02 12:58:00,2011-09-01 15:52:00,24,18261.65,280,7,760.9
17384,2011-05-04 16:07:00,2011-05-04 16:07:00,1,227.65,127,127,227.65
17386,2011-06-27 12:11:00,2011-09-01 13:47:00,5,1697.34,73,7,339.47
17388,2011-02-25 12:28:00,2011-07-31 12:34:00,3,953.03,195,39,317.68
17389,2011-01-12 15:48:00,2011-09-05 10:00:00,25,9504.08,239,3,380.16
17391,2011-06-28 12:21:00,2011-06-29 09:58:00,2,508.8,72,71,254.4
17392,2010-12-16 19:04:00,2011-02-06 12:48:00,2,411.27,266,214,205.64
17394,2011-05-04 13:22:00,2011-05-04 13:22:00,1,203.87,127,127,203.87
17396,2010-12-03 09:45:00,2011-07-14 10:21:00,5,4783.8,279,56,956.76
17398,2011-03-29 13:04:00,2011-08-17 09:48:00,3,653.38,163,22,217.79
17400,2010-12-21 17:16:00,2011-08-05 15:38:00,5,2097.84,261,34,419.57
17402,2010-12-05 13:53:00,2011-08-30 12:32:00,8,1732.45,277,9,216.56
17404,2010-12-14 13:28:00,2011-08-04 10:45:00,9,20894.3,268,35,2321.59
17405,2011-07-12 14:17:00,2011-07-12 14:17:00,1,393.31,58,58,393.31
17406,2010-12-08 10:35:00,2011-01-10 15:07:00,3,2184.42,274,241,728.14
17408,2011-06-29 12:53:00,2011-06-29 12:53:00,1,32.65,71,71,32.65
17409,2011-04-05 16:42:00,2011-06-08 10:36:00,2,771.85,156,92,385.92
17410,2011-05-08 15:21:00,2011-09-04 16:08:00,2,419.55,123,4,209.78
17411,2011-03-23 13:44:00,2011-03-23 13:44:00,1,285.58,169,169,285.58
17412,2010-12-02 16:29:00,2011-05-27 14:55:00,4,709.82,280,104,177.46
17414,2011-06-08 11:43:00,2011-06-08 11:43:00,1,598.0,92,92,598.0
17416,2011-03-03 13:45:00,2011-08-22 09:30:00,5,5294.49,189,17,1058.9
17418,2011-01-20 11:39:00,2011-01-20 11:39:00,1,167.39,231,231,167.39
17419,2010-12-07 15:03:00,2011-07-19 12:39:00,8,2660.0,275,51,332.5
17420,2010-12-01 09:56:00,2011-06-21 15:07:00,2,391.51,281,79,195.76
17422,2011-02-16 14:44:00,2011-09-07 15:00:00,5,1698.97,204,1,339.79
17423,2011-05-06 09:14:00,2011-05-06 09:14:00,1,449.42,125,125,449.42
17426,2011-03-02 16:34:00,2011-06-17 12:31:00,3,3279.23,190,83,1093.08
17428,2010-12-06 09:37:00,2011-08-21 12:37:00,20,10661.09,276,18,533.05
17429,2011-05-05 09:53:00,2011-08-03 13:22:00,3,524.92,126,36,174.97
17430,2010-12-09 13:05:00,2010-12-09 13:05:00,1,112.6,273,273,112.6
17431,2011-01-30 14:36:00,2011-01-30 14:36:00,1,403.3,221,221,403.3
17436,2011-04-27 11:33:00,2011-04-27 11:33:00,1,122.4,134,134,122.4
17438,2011-03-31 10:26:00,2011-03-31 10:26:00,1,388.45,161,161,388.45
17440,2011-04-06 12:05:00,2011-07-06 11:54:00,3,186.42,155,64,62.14
17442,2011-02-22 13:02:00,2011-09-07 12:19:00,5,1921.69,198,1,384.34
17443,2011-05-04 10:47:00,2011-05-04 10:47:00,1,534.24,127,127,534.24
17444,2011-06-20 09:04:00,2011-07-11 10:33:00,2,2389.1,80,59,1194.55
17446,2011-02-02 14:40:00,2011-06-16 10:42:00,2,120.9,218,84,60.45
17449,2010-12-15 10:57:00,2011-09-06 08:34:00,4,1494.55,267,2,373.64
17450,2010-12-07 09:23:00,2011-09-05 13:52:00,23,86301.54,275,3,3752.24
17451,2011-08-26 11:54:00,2011-08-26 11:54:00,1,346.01,13,13,346.01
17454,2010-12-15 10:54:00,2011-05-31 13:58:00,4,517.53,267,100,129.38
17455,2011-05-20 12:31:00,2011-05-20 12:31:00,1,131.7,111,111,131.7
17456,2010-12-09 15:23:00,2010-12-09 15:23:00,1,249.86,273,273,249.86
17457,2011-01-04 14:33:00,2011-08-05 12:48:00,5,1737.7,247,34,347.54
17460,2010-12-01 16:24:00,2011-09-06 15:04:00,6,622.43,281,2,103.74
17462,2011-02-28 17:01:00,2011-02-28 17:01:00,1,463.41,192,192,463.41
17463,2011-01-30 15:48:00,2011-06-16 15:10:00,3,1227.59,221,84,409.2
17464,2011-07-04 13:19:00,2011-07-04 13:19:00,1,289.96,66,66,289.96
17469,2011-05-19 08:55:00,2011-08-23 08:54:00,3,1050.27,112,16,350.09
17470,2010-12-07 09:57:00,2011-08-04 13:15:00,4,816.47,275,35,204.12
17472,2011-02-13 14:40:00,2011-06-01 14:57:00,3,697.54,207,99,232.51
17481,2011-09-07 09:57:00,2011-09-07 09:57:00,1,260.63,1,1,260.63
17483,2011-06-09 19:40:00,2011-07-28 17:33:00,2,274.74,91,42,137.37
17486,2011-03-23 14:00:00,2011-03-23 14:00:00,1,396.87,169,169,396.87
17489,2011-05-11 11:34:00,2011-05-11 11:34:00,1,208.56,120,120,208.56
17490,2011-06-16 09:15:00,2011-06-16 09:15:00,1,305.2,84,84,305.2
17491,2010-12-07 12:18:00,2011-09-05 11:51:00,6,2118.11,275,3,353.02
17492,2011-04-05 15:21:00,2011-04-05 15:21:00,1,374.57,156,156,374.57
17496,2010-12-16 08:39:00,2010-12-16 08:39:00,1,271.05,266,266,271.05
17499,2011-02-23 09:14:00,2011-02-23 09:14:00,1,622.88,197,197,622.88
17501,2011-05-03 09:46:00,2011-05-03 09:47:00,2,288.6,128,128,144.3
17504,2011-01-21 11:09:00,2011-05-17 12:59:00,9,2997.03,230,114,333.0
17505,2011-05-18 09:01:00,2011-07-01 12:50:00,2,1145.84,113,69,572.92
17507,2011-02-03 18:08:00,2011-03-23 11:48:00,2,605.58,217,169,302.79
17508,2011-03-04 08:10:00,2011-03-04 08:10:00,1,387.31,188,188,387.31
17511,2010-12-01 10:19:00,2011-09-07 11:41:00,21,59375.75,281,1,2827.42
17512,2011-02-11 12:22:00,2011-08-10 14:55:00,8,1891.9,209,29,236.49
17514,2011-08-03 15:45:00,2011-08-03 15:45:00,1,208.65,36,36,208.65
17515,2011-01-25 14:33:00,2011-05-17 14:03:00,3,571.37,226,114,190.46
17516,2011-02-27 12:41:00,2011-08-12 14:50:00,4,605.65,193,27,151.41
17517,2011-02-04 11:48:00,2011-02-04 11:48:00,1,153.94,216,216,153.94
17519,2010-12-06 15:18:00,2011-07-29 12:09:00,5,1488.0,276,41,297.6
17521,2011-05-24 15:14:00,2011-05-24 15:14:00,1,159.56,107,107,159.56
17522,2011-05-05 16:31:00,2011-07-24 12:29:00,4,907.69,126,46,226.92
17524,2010-12-13 14:32:00,2010-12-13 14:32:00,1,145.0,269,269,145.0
17525,2010-12-15 12:05:00,2010-12-15 12:05:00,1,422.7,267,267,422.7
17526,2010-12-09 12:20:00,2011-02-22 09:10:00,3,872.8,273,198,290.93
17527,2011-05-05 13:43:00,2011-08-22 10:15:00,2,606.62,126,17,303.31
17530,2010-12-09 20:01:00,2011-05-17 16:49:00,6,1360.67,273,114,226.78
17531,2011-06-02 19:17:00,2011-06-02 19:17:00,1,296.7,98,98,296.7
17535,2011-03-04 15:20:00,2011-03-04 15:20:00,1,164.4,188,188,164.4
17536,2011-06-15 13:23:00,2011-06-15 13:23:00,1,76.5,85,85,76.5
17537,2011-02-09 13:37:00,2011-02-09 13:37:00,1,620.75,211,211,620.75
17540,2011-01-27 14:35:00,2011-01-27 14:35:00,1,268.8,224,224,268.8
17542,2011-03-15 11:45:00,2011-03-15 11:45:00,1,170.75,177,177,170.75
17548,2011-04-20 12:01:00,2011-04-20 12:01:00,1,103.3,141,141,103.3
17550,2011-04-10 15:19:00,2011-05-26 14:09:00,3,267.16,151,105,89.05
17551,2010-12-15 14:12:00,2010-12-15 14:12:00,1,290.34,267,267,290.34
17552,2010-12-02 18:45:00,2010-12-02 18:46:00,2,298.52,280,280,149.26
17553,2011-08-02 10:00:00,2011-08-02 10:00:00,1,1487.6,37,37,1487.6
17554,2011-07-14 20:01:00,2011-08-09 10:16:00,2,1249.89,56,30,624.95
17555,2011-01-09 12:31:00,2011-01-09 12:31:00,1,195.45,242,242,195.45
17556,2011-05-18 10:48:00,2011-05-18 10:48:00,1,157.9,113,113,157.9
17560,2011-02-02 11:14:00,2011-09-06 09:18:00,4,854.95,218,2,213.74
17562,2011-06-19 13:06:00,2011-08-22 12:16:00,4,661.1,81,17,165.28
17567,2010-12-02 15:18:00,2011-09-08 10:00:00,6,2925.45,280,0,487.58
17569,2011-01-11 14:15:00,2011-01-11 14:15:00,1,344.14,240,240,344.14
17571,2011-02-14 15:15:00,2011-07-17 12:26:00,3,559.55,206,53,186.52
17572,2010-12-01 12:51:00,2011-09-01 10:28:00,3,196.0,281,7,65.33
17573,2011-09-07 10:36:00,2011-09-07 10:36:00,1,174.71,1,1,174.71
17574,2011-04-11 09:47:00,2011-04-11 09:47:00,1,185.65,150,150,185.65
17576,2010-12-09 16:57:00,2011-09-01 16:30:00,14,2266.25,273,7,161.88
