customer_id,tenure_days,recency_days,frequency,avg_order_value,monetary_value,support_tickets,discount_usage_rate,churned
C04815,183,322,4,805.41,3221.66,0,0.2059,1
C04816,562,69,5,806.98,4034.9,0,0.2219,0
C04817,293,399,3,478.27,1434.8,1,0.4653,1
C04818,1103,110,3,451.76,1355.27,1,0.6051,0
C04819,247,112,11,235.85,2594.36,1,0.4535,0
C04820,44,358,5,2028.67,10143.34,0,0.2608,0
C04821,748,338,10,1736.73,17367.29,2,0.2458,1
C04822,257,135,7,430.78,3015.47,1,0.1531,1
C04823,337,314,9,864.65,7781.89,0,0.269,0
C04824,816,1,4,778.05,3112.2,0,0.1513,0
C04825,406,315,9,1064.25,9578.26,0,0.2545,0
C04826,145,354,7,453.37,3173.56,1,0.499,1
C04827,357,130,6,3066.23,18397.35,1,0.2943,0
C04828,1340,100,6,479.66,2877.96,0,0.2184,0
C04829,974,330,6,1696.68,10180.07,0,0.0754,1
C04830,556,259,3,482.68,1448.03,0,0.3477,1
C04831,1385,378,5,852.42,4262.11,0,0.5368,1
C04832,916,10,12,1694.48,20333.82,0,0.1931,0
C04833,437,4,11,1006.3,11069.29,1,0.2364,0
C04834,211,14,5,141.49,707.46,0,0.1491,0
C04835,389,322,7,895.08,6265.56,0,0.3804,1
C04836,1470,38,4,2350.48,9401.92,0,0.0275,0
C04837,212,34,7,625.83,4380.81,1,0.092,0
C04838,951,110,7,1774.86,12424.03,0,0.2541,1
C04839,1477,82,8,829.02,6632.18,0,0.1509,0
C04840,914,273,6,382.44,2294.62,1,0.3763,0
C04841,1241,152,4,659.49,2637.97,0,0.2513,0
C04842,747,100,7,306.31,2144.14,0,0.4115,0
C04843,567,394,7,944.69,6612.84,1,0.1899,1
C04844,360,274,5,1181.78,5908.9,1,0.1626,0
C04845,62,290,4,1656.04,6624.15,2,0.4742,1
C04846,853,275,5,831.41,4157.04,2,0.3814,0
C04847,808,396,4,1447.54,5790.18,1,0.3902,1
C04848,1241,345,2,1620.47,3240.94,0,0.2371,1
C04849,315,156,9,1025.84,9232.57,2,0.5315,1
C04850,405,167,9,533.11,4797.96,0,0.3394,1
C04851,50,289,9,819.36,7374.22,2,0.5382,0
C04852,721,212,3,157.08,471.25,1,0.2642,1
C04853,606,267,5,2422.24,12111.2,1,0.0897,1
C04854,117,273,9,1405.44,12648.95,0,0.1067,1
C04855,1002,1,8,835.04,6680.34,1,0.2003,0
C04856,349,159,13,804.96,10464.44,2,0.3016,0
C04857,1184,37,10,414.7,4147.02,1,0.2542,0
C04858,1009,264,6,438.81,2632.87,0,0.8506,0
C04859,409,5,5,994.48,4972.4,0,0.3435,0
C04860,313,357,7,2068.84,14481.9,2,0.1816,1
C04861,741,187,8,974.35,7794.79,0,0.2399,0
C04862,1240,181,8,1880.16,15041.25,1,0.191,0
C04863,1099,230,7,1659.05,11613.37,0,0.2527,0
C04864,411,178,6,614.52,3687.11,0,0.1968,1
C04865,1484,16,6,1295.87,7775.2,2,0.1478,0
C04866,260,320,5,341.59,1707.94,1,0.2296,1
C04867,1384,99,4,1883.12,7532.48,2,0.1655,1
C04868,281,249,6,2870.44,17222.62,1,0.3796,1
C04869,491,314,9,521.71,4695.41,1,0.351,1
C04870,856,42,5,989.06,4945.32,1,0.0438,0
C04871,636,48,6,741.52,4449.11,0,0.1403,0
C04872,173,5,2,1913.64,3827.28,0,0.2935,0
C04873,1393,274,7,1682.13,11774.88,1,0.1129,1
C04874,690,388,4,519.5,2077.99,0,0.2829,1
C04875,858,181,10,851.76,8517.56,2,0.326,0
C04876,1341,305,6,608.44,3650.67,0,0.1841,0
C04877,46,32,11,1370.18,15071.97,1,0.1759,0
C04878,743,106,5,1629.39,8146.94,1,0.2206,1
C04879,1083,294,7,1276.94,8938.58,0,0.3802,0
C04880,1183,375,7,1524.49,10671.45,1,0.2162,1
C04881,711,338,3,1645.62,4936.87,0,0.3165,1
C04882,923,45,7,1620.73,11345.1,0,0.575,0
C04883,1147,213,9,708.59,6377.32,0,0.4276,1
C04884,333,294,2,1959.35,3918.7,1,0.7096,1
C04885,1373,217,4,639.36,2557.44,0,0.2205,0
C04886,1062,110,6,982.33,5893.95,0,0.1434,0
C04887,574,22,4,1104.77,4419.09,1,0.6664,1
C04888,252,255,7,1098.31,7688.17,1,0.3019,1
C04889,713,380,7,826.67,5786.71,1,0.1913,1
C04890,724,39,2,1341.32,2682.65,0,0.5006,0
C04891,676,351,10,358.93,3589.31,0,0.131,0
C04892,828,321,6,1543.93,9263.6,0,0.5743,1
C04893,597,397,4,286.07,1144.3,0,0.1266,1
C04894,899,134,11,566.64,6233.09,1,0.1385,0
C04895,740,295,11,1085.32,11938.49,0,0.1324,1
C04896,1320,93,6,692.53,4155.2,0,0.0824,0
C04897,943,248,5,655.91,3279.55,0,0.4133,0
C04898,923,41,8,235.72,1885.76,3,0.4614,0
C04899,42,349,5,738.92,3694.62,0,0.357,0
C04900,454,192,4,342.62,1370.48,1,0.4999,0
C04901,1304,374,9,1956.01,17604.09,1,0.4838,1
C04902,529,339,9,819.01,7371.07,0,0.4244,0
C04903,1309,367,3,1976.39,5929.17,1,0.0851,1
C04904,208,280,7,1027.9,7195.27,0,0.2497,1
C04905,301,14,6,2146.94,12881.64,1,0.0491,0
C04906,105,389,4,3056.68,12226.74,0,0.2366,1
C04907,205,309,5,375.66,1878.31,0,0.4109,1
C04908,141,117,10,2079.18,20791.75,2,0.192,0
C04909,1071,148,5,1524.58,7622.91,0,0.1656,0
C04910,1004,313,9,1367.4,12306.61,1,0.1389,0
C04911,1429,325,6,487.72,2926.31,0,0.2374,1
C04912,157,58,4,805.19,3220.76,1,0.6248,0
C04913,248,24,6,1842.43,11054.55,0,0.1278,0
C04914,914,268,8,2742.79,21942.33,0,0.4118,0
C04915,1236,208,4,1394.75,5579.01,1,0.086,0
C04916,959,248,7,1823.02,12761.15,0,0.4353,1
C04917,1426,392,7,1222.9,8560.28,0,0.4847,1
C04918,1070,263,10,1740.72,17407.17,0,0.4091,0
C04919,1234,240,6,1262.83,7576.98,1,0.5096,0
C04920,328,42,6,863.07,5178.4,2,0.3236,1
C04921,838,22,6,2564.43,15386.61,0,0.4054,0
C04922,515,378,6,521.64,3129.84,0,0.5453,1
C04923,1384,383,7,269.96,1889.72,0,0.1184,0
C04924,1202,338,9,809.2,7282.82,0,0.3472,1
C04925,48,112,5,976.06,4880.3,1,0.0576,1
C04926,385,337,7,1069.74,7488.2,0,0.0197,1
C04927,1297,371,6,509.58,3057.46,0,0.2669,1
C04928,1494,15,8,317.23,2537.81,1,0.2683,0
C04929,1048,91,5,979.77,4898.83,1,0.3681,0
C04930,1132,83,4,678.59,2714.38,0,0.0728,0
C04931,602,196,5,507.17,2535.86,1,0.4174,0
C04932,1379,307,5,1025.37,5126.86,0,0.3201,0
C04933,1295,51,6,1880.18,11281.06,1,0.2204,0
C04934,1064,135,9,1337.43,12036.85,0,0.4716,0
C04935,1114,352,6,769.63,4617.78,0,0.2648,1
C04936,200,75,6,1062.57,6375.44,0,0.4236,0
C04937,1200,265,6,406.1,2436.59,0,0.325,0
C04938,1363,157,9,1114.81,10033.25,0,0.08,0
C04939,449,43,5,540.89,2704.46,1,0.0556,1
C04940,1287,120,9,954.64,8591.75,0,0.1819,0
C04941,875,337,7,2012.41,14086.85,1,0.3298,1
C04942,1491,212,9,716.18,6445.62,1,0.0259,0
C04943,557,396,5,402.21,2011.03,0,0.3508,1
C04944,1296,190,4,294.76,1179.02,0,0.2928,0
C04945,993,381,3,136.69,410.08,0,0.147,0
C04946,704,10,4,909.6,3638.39,0,0.3862,1
C04947,1117,17,5,1267.86,6339.31,0,0.4053,1
C04948,621,374,9,1321.97,11897.72,0,0.3496,0
C04949,980,317,8,634.8,5078.37,1,0.0636,1
C04950,762,398,6,1554.79,9328.75,3,0.4152,1
C04951,1321,370,6,290.43,1742.55,1,0.106,0
C04952,835,262,5,214.1,1070.51,2,0.3436,1
C04953,218,397,4,1485.33,5941.31,1,0.6863,1
C04954,1015,0,3,389.7,1169.09,2,0.1549,0
C04955,841,377,6,652.38,3914.27,1,0.3912,1
C04956,935,247,5,1045.34,5226.72,1,0.1936,0
C04957,818,350,4,574.07,2296.29,1,0.4506,1
C04958,1200,242,2,557.41,1114.82,0,0.1562,1
C04959,1130,361,7,1459.54,10216.79,0,0.2668,0
C04960,1081,250,8,866.29,6930.3,2,0.0991,0
C04961,741,86,2,1494.26,2988.52,0,0.2359,0
C04962,430,216,8,344.53,2756.27,0,0.2615,0
C04963,403,382,5,690.78,3453.9,0,0.1314,0
C04964,471,262,8,1697.14,13577.12,0,0.2594,1
C04965,403,307,4,1257.63,5030.52,1,0.1595,1
C04966,1105,240,1,874.8,874.8,1,0.46,1
C04967,522,122,6,1935.27,11611.62,0,0.3331,1
C04968,1362,161,3,1809.97,5429.9,0,0.1665,0
C04969,640,182,4,1075.08,4300.32,0,0.2898,1
C04970,1217,298,5,1253.96,6269.82,0,0.0358,1
C04971,1037,127,4,266.28,1065.11,1,0.4094,0
C04972,1493,180,4,600.65,2402.61,0,0.3153,1
C04973,647,276,4,1946.72,7786.88,0,0.2901,0
C04974,174,41,4,443.03,1772.11,1,0.2542,0
C04975,353,50,7,471.89,3303.21,0,0.1138,0
C04976,202,39,7,703.27,4922.9,0,0.1462,0
C04977,230,123,4,270.44,1081.76,0,0.0665,0
C04978,1228,251,9,1315.46,11839.18,2,0.3324,0
C04979,1065,289,3,367.89,1103.68,1,0.3608,0
C04980,570,194,6,904.24,5425.47,1,0.5546,0
C04981,193,315,7,1495.24,10466.67,0,0.2037,0
C04982,1345,47,7,751.82,5262.72,4,0.2653,0
C04983,466,199,4,1660.4,6641.61,0,0.1976,0
C04984,832,343,2,177.89,355.78,0,0.1393,0
C04985,342,244,2,1254.62,2509.24,0,0.658,1
C04986,1014,12,14,1376.6,19272.33,1,0.4773,0
C04987,153,299,5,2049.93,10249.67,0,0.4138,1
C04988,497,313,3,49.86,149.59,0,0.2272,1
C04989,1330,189,6,1588.14,9528.83,0,0.4393,0
C04990,57,267,6,616.6,3699.62,1,0.1561,0
C04991,135,248,11,1071.39,11785.29,0,0.6299,0
C04992,896,110,4,738.56,2954.23,0,0.211,0
C04993,377,51,10,959.83,9598.29,4,0.4958,1
C04994,534,270,7,2819.76,19738.31,0,0.4933,0
C04995,280,381,7,578.31,4048.18,1,0.2321,1
C04996,211,134,5,1371.74,6858.68,0,0.0589,0
C04997,1283,85,6,501.59,3009.53,1,0.1156,0
C04998,994,23,12,2130.42,25564.99,0,0.4423,0
C04999,1345,180,3,837.34,2512.03,0,0.2207,0
C05000,1404,20,6,2338.96,14033.78,5,0.3492,0
C05001,844,363,5,526.06,2630.3,2,0.0754,1
C05002,108,309,9,1376.67,12390.05,0,0.3519,1
C05003,1060,152,2,1041.95,2083.9,0,0.3314,1
C05004,1238,172,6,1201.91,7211.48,0,0.3356,0
C05005,1270,84,5,1105.26,5526.31,1,0.2125,0
C05006,1149,295,5,576.85,2884.23,0,0.1457,1
C05007,483,339,6,461.62,2769.71,0,0.5422,0
C05008,82,320,5,1453.77,7268.84,0,0.242,1
C05009,791,46,9,1296.08,11664.68,0,0.1198,0
C05010,1120,194,5,499.52,2497.62,2,0.3561,1
C05011,40,327,8,494.65,3957.22,0,0.3679,0
C05012,1077,103,7,2805.35,19637.46,1,0.5176,0
C05013,396,54,8,772.41,6179.28,0,0.0388,0
C05014,184,255,5,227.01,1135.07,0,0.3076,1
C05015,799,10,4,1438.66,5754.65,0,0.3047,0
C05016,1408,113,6,166.23,997.36,2,0.1874,0
C05017,521,83,8,1254.07,10032.55,0,0.0407,0
C05018,817,181,5,935.93,4679.63,0,0.2403,1
C05019,239,130,4,801.86,3207.43,0,0.2674,1
C05020,835,295,5,511.01,2555.04,0,0.1566,0
C05021,166,162,4,790.84,3163.38,3,0.1038,1
C05022,1395,169,7,735.95,5151.64,1,0.2932,0
C05023,1280,320,7,669.27,4684.89,0,0.2554,1
C05024,485,79,4,471.37,1885.47,1,0.3947,0
C05025,1134,349,8,2343.92,18751.38,1,0.6039,0
C05026,841,265,6,2175.19,13051.12,1,0.1981,0
C05027,1185,141,6,1000.21,6001.24,1,0.4771,1
C05028,364,135,4,685.55,2742.22,0,0.1862,1
C05029,1031,66,6,363.07,2178.43,0,0.2482,0
C05030,1394,20,5,1372.68,6863.38,1,0.4753,0
C05031,286,156,6,3773.18,22639.1,2,0.1916,1
C05032,827,183,5,944.61,4723.04,2,0.1317,1
C05033,1112,309,9,651.76,5865.87,0,0.3418,0
C05034,1127,229,3,1166.64,3499.93,1,0.2954,0
C05035,847,383,5,818.62,4093.12,0,0.3329,1
C05036,868,8,7,792.34,5546.41,0,0.2518,0
C05037,52,119,9,294.32,2648.92,0,0.3131,1
C05038,893,292,4,637.65,2550.62,0,0.2547,0
C05039,104,13,3,374.59,1123.77,0,0.3883,0
C05040,326,62,5,1366.01,6830.03,0,0.5231,0
C05041,352,351,5,432.96,2164.8,0,0.283,1
C05042,865,356,9,79.13,712.17,0,0.2817,1
C05043,1188,132,6,1207.97,7247.85,0,0.2225,0
C05044,539,64,3,1660.45,4981.35,0,0.3433,0
C05045,912,257,1,1137.26,1137.26,1,0.4836,1
C05046,655,143,5,717.51,3587.56,0,0.0862,0
C05047,908,56,8,1851.06,14808.51,1,0.277,1
C05048,197,177,7,624.22,4369.56,0,0.2682,0
C05049,1481,181,5,1127.55,5637.76,0,0.2426,0
C05050,524,181,6,1551.85,9311.08,1,0.2163,0
C05051,758,171,7,1034.78,7243.48,0,0.3408,0
C05052,849,286,8,1371.26,10970.04,0,0.4595,1
C05053,706,242,5,740.43,3702.13,1,0.2984,1
C05054,689,350,7,543.29,3803.02,0,0.5703,1
C05055,709,246,3,807.94,2423.81,0,0.3315,1
C05056,1283,359,8,689.61,5516.88,1,0.2204,0
C05057,487,183,12,495.7,5948.44,0,0.2798,0
C05058,678,151,7,598.5,4189.49,0,0.3274,1
C05059,351,390,3,804.98,2414.94,0,0.0442,1
C05060,1058,0,3,1550.98,4652.94,0,0.2119,0
C05061,134,387,6,691.32,4147.92,1,0.1172,0
C05062,837,138,3,883.23,2649.69,0,0.4457,1
C05063,489,83,9,1065.41,9588.68,1,0.1245,0
C05064,665,312,4,1301.57,5206.28,0,0.6973,1
C05065,202,178,9,885.29,7967.65,0,0.13,0
C05066,641,367,5,3126.4,15632.02,1,0.2307,1
C05067,249,180,2,735.63,1471.27,0,0.4421,0
C05068,1324,394,5,671.84,3359.2,1,0.2358,1
C05069,883,165,7,575.36,4027.53,1,0.4914,0
C05070,1344,72,10,1389.78,13897.84,1,0.1334,0
C05071,358,13,3,718.93,2156.78,0,0.1374,0
C05072,587,146,2,242.34,484.68,0,0.3156,0
C05073,275,240,6,514.39,3086.37,1,0.5121,1
C05074,691,262,7,385.46,2698.21,0,0.0406,0
C05075,804,111,7,484.88,3394.18,1,0.4089,0
C05076,148,209,9,676.6,6089.38,0,0.2849,0
C05077,43,4,7,1087.5,7612.53,1,0.1308,0
C05078,54,268,8,920.44,7363.53,0,0.1478,1
C05079,875,271,2,583.72,1167.45,0,0.1528,1
C05080,884,8,7,1219.99,8539.94,0,0.2336,0
C05081,595,346,5,686.86,3434.28,0,0.304,1
C05082,33,298,6,1486.52,8919.11,0,0.1471,1
C05083,451,13,10,677.05,6770.52,2,0.1132,0
C05084,213,29,11,500.55,5506.04,1,0.438,0
C05085,122,330,4,409.62,1638.46,2,0.1301,1
C05086,348,336,5,1214.95,6074.75,0,0.6462,0
C05087,382,244,7,820.7,5744.87,1,0.7337,1
C05088,222,126,8,1079.8,8638.37,1,0.1874,1
C05089,1143,133,6,2209.36,13256.17,1,0.1864,0
C05090,1427,192,5,1204.87,6024.37,0,0.2519,0
C05091,650,235,5,1101.59,5507.95,0,0.4787,0
C05092,457,277,3,1606.76,4820.27,3,0.2828,1
C05093,974,204,8,603.4,4827.22,1,0.122,0
C05094,624,179,4,1424.31,5697.24,0,0.3085,0
C05095,1273,258,8,685.52,5484.15,1,0.1949,1
C05096,1167,356,3,923.57,2770.71,0,0.2186,0
C05097,1269,207,6,2098.38,12590.26,0,0.2283,0
C05098,339,198,3,757.5,2272.49,0,0.0886,1
C05099,1220,172,4,1283.96,5135.84,0,0.3215,0
C05100,582,362,10,1112.91,11129.14,0,0.2422,0
C05101,236,9,2,2139.23,4278.45,2,0.1489,1
C05102,773,43,4,551.3,2205.19,3,0.1448,1
C05103,1057,141,5,267.17,1335.86,0,0.5264,0
C05104,1162,169,3,400.83,1202.48,0,0.5284,0
C05105,298,128,11,1040.02,11440.22,0,0.1587,0
C05106,1091,163,6,691.09,4146.55,2,0.208,1
C05107,976,80,5,1669.33,8346.67,0,0.2371,0
C05108,1436,362,5,958.21,4791.03,1,0.2845,0
C05109,664,114,11,536.35,5899.81,1,0.1859,0
C05110,1083,65,8,785.37,6282.93,0,0.1408,0
C05111,1405,387,10,91.32,913.24,0,0.1837,0
C05112,1020,390,1,1064.47,1064.47,0,0.1947,1
C05113,589,87,7,1471.47,10300.3,0,0.1749,0
C05114,1381,107,3,1889.34,5668.01,1,0.0926,0
C05115,1226,39,4,472.91,1891.62,0,0.1832,0
C05116,73,135,9,1151.75,10365.71,1,0.1237,0
C05117,359,346,7,1981.18,13868.24,2,0.1682,0
C05118,882,85,6,270.5,1623.01,0,0.6922,0
C05119,66,205,8,117.0,936.02,0,0.346,0
C05120,365,275,4,1041.54,4166.17,1,0.275,1
C05121,1144,368,6,1786.13,10716.75,0,0.1576,0
C05122,657,73,3,3125.89,9377.66,0,0.2908,1
C05123,1069,14,7,1433.76,10036.32,2,0.1475,0
C05124,738,251,6,836.82,5020.9,2,0.1435,1
C05125,310,218,4,910.67,3642.67,1,0.451,1
C05126,1467,28,3,1047.28,3141.84,3,0.3096,1
C05127,342,122,7,2237.24,15660.67,0,0.2393,1
C05128,516,161,3,987.61,2962.82,0,0.2822,0
C05129,1348,143,5,393.31,1966.55,1,0.5299,0
C05130,532,316,2,510.8,1021.6,2,0.2126,1
C05131,668,296,9,1094.42,9849.82,1,0.1129,0
C05132,670,217,5,707.98,3539.88,1,0.253,0
C05133,865,297,2,828.87,1657.73,0,0.1353,1
C05134,1141,213,9,1379.56,12416.03,2,0.202,0
C05135,196,189,2,904.25,1808.49,2,0.0909,1
C05136,625,245,7,1110.13,7770.91,1,0.2335,0
C05137,188,13,3,523.86,1571.59,2,0.5526,1
C05138,850,2,4,1128.5,4514.0,3,0.4196,1
C05139,1140,373,5,928.39,4641.95,0,0.3048,1
C05140,681,250,8,1343.08,10744.64,0,0.3234,0
C05141,489,3,11,1728.75,19016.28,0,0.3316,0
C05142,510,368,3,2002.11,6006.33,0,0.4556,1
C05143,1108,211,3,715.16,2145.48,2,0.2561,1
C05144,1433,167,7,623.78,4366.44,1,0.2096,1
C05145,177,80,4,409.58,1638.31,2,0.0932,1
C05146,537,283,5,279.64,1398.21,1,0.6056,1
C05147,50,198,7,817.44,5722.08,1,0.1108,0
C05148,1412,381,5,1886.98,9434.88,0,0.7356,1
C05149,641,31,9,998.92,8990.32,0,0.4607,0
C05150,1155,298,6,1182.99,7097.94,0,0.3605,1
C05151,605,9,8,2262.12,18096.95,2,0.3652,0
C05152,723,244,7,1503.28,10522.97,0,0.09,1
C05153,1449,338,7,2175.18,15226.29,0,0.3571,1
C05154,158,232,3,341.64,1024.91,2,0.3752,1
C05155,74,87,8,987.93,7903.41,0,0.3687,0
C05156,1323,212,3,681.78,2045.34,1,0.4642,1
C05157,938,102,9,163.55,1471.98,2,0.6082,0
C05158,1288,200,4,524.78,2099.13,1,0.766,0
C05159,1236,7,3,528.39,1585.17,1,0.174,0
C05160,922,374,9,1447.94,13031.43,0,0.5132,0
C05161,542,324,7,300.53,2103.74,1,0.1085,0
C05162,539,8,5,312.94,1564.72,1,0.6245,0
C05163,1038,225,11,735.59,8091.46,1,0.078,0
C05164,140,208,8,1762.66,14101.3,0,0.2161,0
C05165,1190,323,1,1195.27,1195.27,2,0.2798,0
C05166,923,136,7,1266.52,8865.62,1,0.5065,0
C05167,457,176,5,702.84,3514.19,0,0.1403,1
C05168,669,139,4,855.38,3421.54,2,0.0757,1
C05169,1204,256,5,654.81,3274.04,0,0.3278,1
C05170,37,147,4,487.84,1951.37,1,0.0821,0
C05171,1454,211,6,1954.34,11726.02,0,0.0906,0
C05172,631,25,7,466.71,3266.96,1,0.5019,0
C05173,489,310,4,844.33,3377.33,2,0.1447,1
C05174,386,55,4,899.05,3596.19,1,0.2936,0
C05175,316,136,8,899.61,7196.9,0,0.327,0
C05176,594,270,7,527.2,3690.42,2,0.0437,1
C05177,1376,46,2,959.82,1919.65,0,0.3101,0
C05178,1457,259,2,1100.01,2200.01,2,0.2357,1
C05179,60,93,5,2008.39,10041.95,0,0.3462,0
C05180,290,384,9,1140.18,10261.63,1,0.2443,1
C05181,226,222,6,957.78,5746.7,0,0.387,0
C05182,1064,220,3,1082.3,3246.91,1,0.2264,0
C05183,600,110,4,364.12,1456.5,0,0.4112,1
C05184,910,340,4,814.96,3259.84,1,0.1999,1
C05185,1034,66,9,691.45,6223.02,1,0.3003,0
C05186,1459,265,6,1564.66,9387.97,1,0.1418,0
C05187,1397,354,8,2839.53,22716.22,1,0.0202,1
C05188,1306,206,10,506.27,5062.69,1,0.1252,0
C05189,819,128,6,1316.43,7898.61,0,0.3499,0
C05190,465,317,7,2676.71,18737.0,2,0.3257,1
C05191,1180,14,2,1653.0,3306.0,0,0.3895,0
C05192,1411,79,5,543.44,2717.19,1,0.1068,1
C05193,426,230,9,2033.43,18300.86,1,0.1192,1
C05194,557,114,6,317.03,1902.18,2,0.5327,0
C05195,1041,297,6,49.45,296.68,0,0.2477,0
C05196,1027,45,4,431.82,1727.29,2,0.1429,0
C05197,401,68,5,924.12,4620.62,0,0.2716,0
C05198,113,305,10,1087.54,10875.39,1,0.1084,1
C05199,1294,199,2,1640.8,3281.61,0,0.3282,1
C05200,1117,312,3,2763.09,8289.27,0,0.469,1
C05201,556,42,4,1118.89,4475.58,0,0.231,0
C05202,228,197,7,3204.15,22429.08,0,0.536,0
C05203,1098,77,6,916.55,5499.27,1,0.1206,1
C05204,252,328,4,1175.45,4701.79,1,0.1448,0
C05205,598,103,7,255.24,1786.7,0,0.0708,0
C05206,537,279,7,2104.06,14728.4,2,0.2082,1
C05207,880,318,7,1437.57,10063.02,1,0.3406,1
C05208,958,279,3,1104.1,3312.29,0,0.2241,0
C05209,957,72,5,1165.64,5828.2,0,0.1082,0
C05210,1302,60,5,217.2,1086.01,1,0.4063,0
C05211,370,37,6,1034.27,6205.61,0,0.563,0
C05212,555,335,9,491.28,4421.55,0,0.2653,0
C05213,468,148,6,1475.34,8852.04,1,0.0686,1
C05214,1038,76,7,932.96,6530.72,0,0.3713,0
C05215,411,393,4,538.5,2154.01,0,0.1382,1
C05216,1068,98,4,1060.73,4242.93,1,0.2314,0
C05217,671,215,7,270.63,1894.41,0,0.6746,0
C05218,976,272,8,101.73,813.87,2,0.3595,0
C05219,101,210,5,1247.31,6236.56,0,0.2769,1
C05220,926,200,3,1426.56,4279.69,0,0.1104,0
C05221,1487,317,7,2049.1,14343.67,0,0.3641,0
C05222,1193,28,6,1229.82,7378.91,1,0.1561,1
C05223,456,188,2,1195.07,2390.14,0,0.0775,0
C05224,634,374,7,1149.28,8044.95,0,0.2655,0
C05225,671,288,7,422.16,2955.09,0,0.1299,1
C05226,237,190,8,810.52,6484.17,0,0.2404,1
C05227,432,26,6,203.74,1222.45,1,0.3118,0
C05228,143,160,7,1450.16,10151.15,2,0.1848,0
C05229,604,110,6,701.84,4211.01,0,0.3298,0
C05230,1114,97,7,1585.36,11097.55,0,0.2319,0
C05231,1360,170,7,673.62,4715.34,0,0.3382,0
C05232,866,89,6,478.6,2871.57,2,0.6034,1
C05233,1050,132,6,880.4,5282.41,0,0.4995,0
C05234,1324,192,6,581.45,3488.72,3,0.461,1
C05235,761,13,4,2080.83,8323.32,0,0.4892,0
C05236,855,49,9,1128.42,10155.82,0,0.14,0
C05237,1033,197,4,640.91,2563.64,0,0.2516,0
C05238,209,92,8,1274.68,10197.46,1,0.1528,0
C05239,759,106,4,772.45,3089.82,2,0.1749,1
C05240,804,126,6,941.68,5650.1,0,0.2472,0
C05241,330,178,12,731.51,8778.06,0,0.1598,0
C05242,709,27,5,973.67,4868.36,0,0.2743,1
C05243,463,345,8,876.23,7009.87,0,0.5086,1
C05244,1028,101,1,888.84,888.84,1,0.1345,1
C05245,747,46,6,269.15,1614.91,0,0.6637,0
C05246,507,305,5,872.9,4364.51,1,0.2665,1
C05247,1113,201,8,844.77,6758.16,1,0.3279,0
C05248,1147,168,3,1202.05,3606.14,1,0.6498,0
C05249,108,148,4,1860.3,7441.21,0,0.4411,1
C05250,943,51,7,956.51,6695.58,1,0.2894,0
C05251,573,122,7,392.67,2748.71,0,0.1545,0
C05252,99,315,6,1290.42,7742.54,0,0.1627,1
C05253,222,157,5,1219.77,6098.86,1,0.3675,1
C05254,396,267,8,1571.03,12568.28,1,0.5546,1
C05255,995,47,6,448.48,2690.86,0,0.3072,1
C05256,682,120,8,1039.4,8315.2,0,0.5132,0
C05257,350,227,1,1979.25,1979.25,0,0.2538,1
C05258,1285,3,7,438.01,3066.06,1,0.2108,0
C05259,543,177,12,927.42,11129.07,0,0.5553,0
C05260,1392,143,6,686.36,4118.14,1,0.5275,0
C05261,632,356,3,1162.01,3486.03,0,0.4828,1
C05262,905,163,4,1206.23,4824.9,2,0.1532,1
C05263,652,21,6,948.21,5689.28,0,0.4747,0
C05264,556,347,4,359.31,1437.22,2,0.402,1
C05265,839,280,3,1219.01,3657.02,2,0.1575,1
C05266,836,199,9,942.52,8482.69,1,0.1793,0
C05267,189,15,1,202.34,202.34,1,0.0965,1
C05268,1484,96,3,1412.77,4238.3,0,0.6231,0
C05269,1218,186,7,1703.1,11921.71,0,0.2253,0
C05270,701,34,8,2267.29,18138.3,1,0.196,1
C05271,833,140,11,941.89,10360.84,0,0.4069,0
C05272,908,128,8,369.96,2959.68,0,0.2067,0
C05273,818,86,12,1336.58,16038.99,1,0.301,0
C05274,639,89,6,871.43,5228.56,0,0.1677,0
C05275,442,394,8,798.62,6388.95,0,0.2696,1
C05276,274,323,6,2326.82,13960.89,0,0.2526,1
C05277,37,209,4,1601.9,6407.6,0,0.1228,1
C05278,155,371,5,1773.19,8865.95,2,0.2619,1
C05279,925,365,7,410.15,2871.04,0,0.0111,1
C05280,723,53,6,1241.22,7447.31,3,0.2417,1
C05281,731,221,7,2305.11,16135.76,1,0.0925,1
C05282,1139,264,3,1320.3,3960.89,0,0.314,1
C05283,616,384,4,955.99,3823.94,0,0.3193,0
C05284,553,345,9,1837.05,16533.43,3,0.2246,0
C05285,830,380,5,2334.81,11674.06,0,0.4754,1
C05286,801,215,5,885.07,4425.37,2,0.0944,1
C05287,1070,27,5,398.46,1992.3,2,0.2713,1
C05288,1464,73,6,881.68,5290.1,0,0.4499,0
C05289,833,109,7,1559.16,10914.15,0,0.2667,0
C05290,117,385,7,714.46,5001.2,1,0.0383,1
C05291,664,363,6,164.43,986.58,0,0.4632,1
C05292,312,90,6,1115.22,6691.31,2,0.0883,0
C05293,1486,129,7,2944.54,20611.75,1,0.2096,0
C05294,750,80,3,176.11,528.32,0,0.4095,1
C05295,894,194,1,624.13,624.13,0,0.1999,1
C05296,775,374,7,598.4,4188.77,1,0.2631,0
C05297,430,87,8,1422.94,11383.56,2,0.2426,0
C05298,354,377,2,530.74,1061.48,1,0.2759,0
C05299,361,333,6,709.47,4256.84,1,0.068,0
C05300,800,366,3,467.08,1401.24,1,0.3266,1
C05301,727,135,8,1164.33,9314.63,0,0.2159,0
