series_id,date,units_sold,revenue,price,marketing_spend,promotion_flag
S032,2024-08-29,127,217872.31,1715.53,5271.67,0
S032,2024-08-30,113,193854.89,1715.53,6165.42,0
S032,2024-08-31,155,265907.15,1715.53,4590.5,0
S032,2024-09-01,136,233312.08,1715.53,5036.83,0
S032,2024-09-02,124,212725.72,1715.53,4407.35,0
S032,2024-09-03,144,247036.32,1715.53,5175.83,0
S032,2024-09-04,129,221303.37,1715.53,5001.69,0
S032,2024-09-05,116,199001.48,1715.53,5038.72,0
S032,2024-09-06,148,253898.44,1715.53,5241.47,0
S032,2024-09-07,131,224734.43,1715.53,4790.47,0
S032,2024-09-08,152,260760.56,1715.53,5141.32,0
S032,2024-09-09,130,223018.9,1715.53,5630.71,0
S032,2024-09-10,127,217872.31,1715.53,4991.95,0
S032,2024-09-11,134,229881.02,1715.53,5155.36,0
S032,2024-09-12,123,211010.19,1715.53,4760.78,0
S032,2024-09-13,136,233312.08,1715.53,4685.21,0
S032,2024-09-14,168,288209.04,1715.53,4509.57,0
S032,2024-09-15,146,250467.38,1715.53,4317.85,0
S032,2024-09-16,144,247036.32,1715.53,4378.69,0
S032,2024-09-17,112,192139.36,1715.53,4746.55,0
S032,2024-09-18,150,257329.5,1715.53,4630.34,0
S032,2024-09-19,129,221303.37,1715.53,4884.75,0
S032,2024-09-20,143,245320.79,1715.53,4597.44,0
S032,2024-09-21,150,257329.5,1715.53,5155.73,0
S032,2024-09-22,149,255613.97,1715.53,5352.25,0
S032,2024-09-23,135,231596.55,1715.53,5078.56,0
S032,2024-09-24,115,197285.95,1715.53,5016.73,0
S032,2024-09-25,137,235027.61,1715.53,4596.92,0
S032,2024-09-26,136,233312.08,1715.53,5005.42,0
S032,2024-09-27,116,199001.48,1715.53,4694.65,0
S032,2024-09-28,132,226449.96,1715.53,4637.18,0
S032,2024-09-29,145,248751.85,1715.53,4297.57,0
S032,2024-09-30,184,315657.52,1715.53,4556.91,0
S032,2024-10-01,165,283062.45,1715.53,3749.45,0
S032,2024-10-02,178,305364.34,1715.53,3990.69,0
S032,2024-10-03,172,295071.16,1715.53,4660.13,0
S032,2024-10-04,172,295071.16,1715.53,4181.74,0
S032,2024-10-05,262,382048.53,1458.2005,5594.13,1
S032,2024-10-06,173,296786.69,1715.53,4145.55,0
S032,2024-10-07,194,332812.82,1715.53,4317.06,0
S032,2024-10-08,182,312226.46,1715.53,4307.77,0
S032,2024-10-09,199,341390.47,1715.53,4323.68,0
S032,2024-10-10,176,301933.28,1715.53,4310.89,0
S032,2024-10-11,175,300217.75,1715.53,4370.47,0
S032,2024-10-12,178,305364.34,1715.53,3663.62,0
S032,2024-10-13,178,305364.34,1715.53,4086.05,0
S032,2024-10-14,199,341390.47,1715.53,4193.28,0
S032,2024-10-15,183,313941.99,1715.53,4661.66,0
S032,2024-10-16,186,319088.58,1715.53,4236.09,0
S032,2024-10-17,188,322519.64,1715.53,4706.23,0
S032,2024-10-18,172,295071.16,1715.53,3355.8,0
S032,2024-10-19,221,379132.13,1715.53,4111.95,0
S032,2024-10-20,223,382563.19,1715.53,3400.03,0
S032,2024-10-21,179,307079.87,1715.53,3763.15,0
S032,2024-10-22,198,339674.94,1715.53,3846.13,0
S032,2024-10-23,273,398088.74,1458.2005,4796.84,1
S032,2024-10-24,162,277915.86,1715.53,3687.81,0
S032,2024-10-25,187,320804.11,1715.53,3442.13,0
S032,2024-10-26,179,307079.87,1715.53,3830.55,0
S032,2024-10-27,196,336243.88,1715.53,3033.78,0
S032,2024-10-28,167,286493.51,1715.53,3722.17,0
S032,2024-10-29,186,319088.58,1715.53,3699.88,0
S032,2024-10-30,165,283062.45,1715.53,3137.66,0
S032,2024-10-31,173,296786.69,1715.53,3903.58,0
S032,2024-11-01,169,289924.57,1715.53,3107.22,0
S032,2024-11-02,192,329381.76,1715.53,3179.91,0
S032,2024-11-03,181,310510.93,1715.53,3739.82,0
S032,2024-11-04,184,315657.52,1715.53,3331.81,0
S032,2024-11-05,157,269338.21,1715.53,3304.95,0
S032,2024-11-06,172,295071.16,1715.53,3727.02,0
S032,2024-11-07,197,337959.41,1715.53,3719.95,0
S032,2024-11-08,181,310510.93,1715.53,2972.11,0
S032,2024-11-09,227,389425.31,1715.53,3270.19,0
S032,2024-11-10,191,327666.23,1715.53,3898.05,0
S032,2024-11-11,194,332812.82,1715.53,2921.03,0
S032,2024-11-12,221,322262.31,1458.2005,4186.78,1
S032,2024-11-13,163,279631.39,1715.53,3056.93,0
S032,2024-11-14,220,320804.11,1458.2005,2559.68,1
S032,2024-11-15,196,336243.88,1715.53,3737.03,0
S032,2024-11-16,172,295071.16,1715.53,2999.21,0
S032,2024-11-17,233,399718.49,1715.53,3167.11,0
S032,2024-11-18,170,291640.1,1715.53,2888.03,0
S032,2024-11-19,190,325950.7,1715.53,2831.71,0
S032,2024-11-20,171,293355.63,1715.53,2996.97,0
S032,2024-11-21,181,310510.93,1715.53,3013.82,0
S032,2024-11-22,179,307079.87,1715.53,2527.52,0
S032,2024-11-23,221,379132.13,1715.53,3433.31,0
S032,2024-11-24,286,417045.34,1458.2005,2859.18,1
S032,2024-11-25,165,283062.45,1715.53,2801.98,0
S032,2024-11-26,176,301933.28,1715.53,3035.46,0
S032,2024-11-27,218,317887.71,1458.2005,3611.59,1
S032,2024-11-28,158,271053.74,1715.53,3420.17,0
S032,2024-11-29,169,289924.57,1715.53,3136.41,0
S032,2024-11-30,180,308795.4,1715.53,2934.63,0
S032,2024-12-01,143,245320.79,1715.53,2737.25,0
S032,2024-12-02,131,224734.43,1715.53,3015.56,0
S032,2024-12-03,111,190423.83,1715.53,2009.0,0
S032,2024-12-04,126,216156.78,1715.53,2827.65,0
S032,2024-12-05,123,211010.19,1715.53,2490.54,0
S032,2024-12-06,155,265907.15,1715.53,2583.82,0
S032,2024-12-07,193,281432.7,1458.2005,3290.49,1
S032,2024-12-08,151,259045.03,1715.53,3101.01,0
S032,2024-12-09,111,190423.83,1715.53,2986.13,0
S032,2024-12-10,121,207579.13,1715.53,3240.58,0
S032,2024-12-11,131,224734.43,1715.53,2629.81,0
S032,2024-12-12,137,235027.61,1715.53,2748.64,0
S032,2024-12-13,125,214441.25,1715.53,2797.25,0
S032,2024-12-14,130,223018.9,1715.53,2175.85,0
S032,2024-12-15,143,245320.79,1715.53,2818.26,0
S032,2024-12-16,131,224734.43,1715.53,2694.47,0
S032,2024-12-17,119,204148.07,1715.53,2957.78,0
S032,2024-12-18,124,212725.72,1715.53,3688.81,0
S032,2024-12-19,122,209294.66,1715.53,3288.84,0
S032,2024-12-20,132,226449.96,1715.53,3101.3,0
S032,2024-12-21,158,271053.74,1715.53,2943.78,0
S032,2024-12-22,130,223018.9,1715.53,3286.74,0
S032,2024-12-23,127,217872.31,1715.53,2959.9,0
S032,2024-12-24,125,214441.25,1715.53,2940.61,0
S032,2024-12-25,125,214441.25,1715.53,2256.1,0
S032,2024-12-26,121,207579.13,1715.53,3311.64,0
S032,2024-12-27,114,195570.42,1715.53,2636.64,0
S032,2024-12-28,178,305364.34,1715.53,3515.5,0
S032,2024-12-29,128,219587.84,1715.53,2812.71,0
S032,2024-12-30,130,223018.9,1715.53,3622.08,0
S033,2023-01-01,48,15236.16,317.42,2903.8,0
S033,2023-01-02,38,12061.96,317.42,3207.07,0
S033,2023-01-03,38,12061.96,317.42,3001.56,0
S033,2023-01-04,38,12061.96,317.42,3156.97,0
S033,2023-01-05,35,11109.7,317.42,2964.12,0
S033,2023-01-06,33,10474.86,317.42,3274.13,0
S033,2023-01-07,34,10792.28,317.42,2354.25,0
S033,2023-01-08,48,15236.16,317.42,2927.92,0
S033,2023-01-09,36,11427.12,317.42,2515.16,0
S033,2023-01-10,37,11744.54,317.42,3146.16,0
S033,2023-01-11,43,13649.06,317.42,3186.49,0
S033,2023-01-12,42,13331.64,317.42,3017.23,0
S033,2023-01-13,36,11427.12,317.42,3803.19,0
S033,2023-01-14,41,13014.22,317.42,2872.16,0
S033,2023-01-15,45,14283.9,317.42,3559.56,0
S033,2023-01-16,39,12379.38,317.42,3511.12,0
S033,2023-01-17,33,10474.86,317.42,3338.25,0
S033,2023-01-18,31,9840.02,317.42,3265.54,0
S033,2023-01-19,31,9840.02,317.42,3752.29,0
S033,2023-01-20,43,13649.06,317.42,3415.89,0
S033,2023-01-21,49,15553.58,317.42,4136.42,0
S033,2023-01-22,48,15236.16,317.42,3462.36,0
S033,2023-01-23,32,10157.44,317.42,3688.57,0
S033,2023-01-24,38,12061.96,317.42,3350.84,0
S033,2023-01-25,34,10792.28,317.42,3884.15,0
S033,2023-01-26,38,12061.96,317.42,4214.49,0
S033,2023-01-27,39,12379.38,317.42,3668.8,0
S033,2023-01-28,46,14601.32,317.42,4035.96,0
S033,2023-01-29,45,14283.9,317.42,3466.84,0
S033,2023-01-30,37,11744.54,317.42,3524.75,0
S033,2023-01-31,34,10792.28,317.42,4169.64,0
S033,2023-02-01,42,13331.64,317.42,4073.34,0
S033,2023-02-02,40,12696.8,317.42,3949.98,0
S033,2023-02-03,33,10474.86,317.42,3043.9,0
S033,2023-02-04,43,13649.06,317.42,3631.17,0
S033,2023-02-05,46,14601.32,317.42,3679.37,0
S033,2023-02-06,36,11427.12,317.42,3480.46,0
S033,2023-02-07,37,11744.54,317.42,3309.22,0
S033,2023-02-08,37,11744.54,317.42,4106.16,0
S033,2023-02-09,38,12061.96,317.42,4259.93,0
S033,2023-02-10,34,10792.28,317.42,3434.76,0
S033,2023-02-11,41,13014.22,317.42,4013.19,0
S033,2023-02-12,62,16728.03,269.807,4365.18,1
S033,2023-02-13,39,12379.38,317.42,3580.42,0
S033,2023-02-14,36,11427.12,317.42,3688.14,0
S033,2023-02-15,43,11601.7,269.807,3204.5,1
S033,2023-02-16,33,10474.86,317.42,3868.49,0
S033,2023-02-17,38,12061.96,317.42,3673.87,0
S033,2023-02-18,45,14283.9,317.42,3749.98,0
S033,2023-02-19,43,13649.06,317.42,3754.3,0
S033,2023-02-20,37,11744.54,317.42,3745.83,0
S033,2023-02-21,40,12696.8,317.42,3190.55,0
S033,2023-02-22,30,9522.6,317.42,3932.21,0
S033,2023-02-23,36,11427.12,317.42,3857.75,0
S033,2023-02-24,37,11744.54,317.42,3675.89,0
S033,2023-02-25,45,14283.9,317.42,4000.53,0
S033,2023-02-26,44,13966.48,317.42,3341.88,0
S033,2023-02-27,36,11427.12,317.42,3846.66,0
S033,2023-02-28,34,10792.28,317.42,3461.1,0
S033,2023-03-01,40,12696.8,317.42,3329.18,0
S033,2023-03-02,39,12379.38,317.42,3725.88,0
S033,2023-03-03,38,12061.96,317.42,4537.65,0
S033,2023-03-04,44,13966.48,317.42,3837.15,0
S033,2023-03-05,42,13331.64,317.42,3642.14,0
S033,2023-03-06,40,12696.8,317.42,3216.95,0
S033,2023-03-07,34,10792.28,317.42,3667.09,0
S033,2023-03-08,43,13649.06,317.42,4014.02,0
S033,2023-03-09,35,11109.7,317.42,4124.71,0
S033,2023-03-10,36,11427.12,317.42,3354.4,0
S033,2023-03-11,44,13966.48,317.42,3565.86,0
S033,2023-03-12,45,14283.9,317.42,3667.96,0
S033,2023-03-13,36,11427.12,317.42,3238.93,0
S033,2023-03-14,40,12696.8,317.42,3543.46,0
S033,2023-03-15,38,12061.96,317.42,4112.63,0
S033,2023-03-16,36,11427.12,317.42,3712.18,0
S033,2023-03-17,42,13331.64,317.42,3031.06,0
S033,2023-03-18,49,15553.58,317.42,3094.66,0
S033,2023-03-19,43,13649.06,317.42,3504.83,0
S033,2023-03-20,34,10792.28,317.42,3346.13,0
S033,2023-03-21,33,10474.86,317.42,3597.49,0
S033,2023-03-22,39,12379.38,317.42,3642.19,0
S033,2023-03-23,42,13331.64,317.42,3256.63,0
S033,2023-03-24,38,12061.96,317.42,3382.73,0
S033,2023-03-25,40,12696.8,317.42,2693.03,0
S033,2023-03-26,44,13966.48,317.42,3214.87,0
S033,2023-03-27,36,11427.12,317.42,2875.2,0
S033,2023-03-28,34,10792.28,317.42,3278.28,0
S033,2023-03-29,29,9205.18,317.42,3159.19,0
S033,2023-03-30,34,10792.28,317.42,3130.45,0
S033,2023-03-31,33,10474.86,317.42,2702.82,0
S033,2023-04-01,41,13014.22,317.42,3274.2,0
S033,2023-04-02,36,11427.12,317.42,3237.49,0
S033,2023-04-03,31,9840.02,317.42,2924.27,0
S033,2023-04-04,35,11109.7,317.42,2796.89,0
S033,2023-04-05,34,10792.28,317.42,2462.73,0
S033,2023-04-06,37,11744.54,317.42,2991.15,0
S033,2023-04-07,33,10474.86,317.42,3073.17,0
S033,2023-04-08,43,13649.06,317.42,2871.1,0
S033,2023-04-09,36,11427.12,317.42,2523.1,0
S033,2023-04-10,33,10474.86,317.42,2983.48,0
S033,2023-04-11,37,11744.54,317.42,2961.6,0
S033,2023-04-12,37,11744.54,317.42,3020.07,0
S033,2023-04-13,36,11427.12,317.42,2612.96,0
S033,2023-04-14,33,10474.86,317.42,3082.31,0
S033,2023-04-15,43,13649.06,317.42,2547.89,0
S033,2023-04-16,42,13331.64,317.42,3031.36,0
S033,2023-04-17,39,12379.38,317.42,3239.79,0
S033,2023-04-18,31,9840.02,317.42,2310.7,0
S033,2023-04-19,34,10792.28,317.42,2334.96,0
S033,2023-04-20,33,10474.86,317.42,2447.78,0
S033,2023-04-21,35,11109.7,317.42,2372.66,0
S033,2023-04-22,47,14918.74,317.42,2736.05,0
S033,2023-04-23,40,12696.8,317.42,2171.96,0
S033,2023-04-24,45,12141.32,269.807,2449.6,1
S033,2023-04-25,32,10157.44,317.42,2384.22,0
S033,2023-04-26,24,7618.08,317.42,2284.97,0
S033,2023-04-27,36,11427.12,317.42,1887.3,0
S033,2023-04-28,27,8570.34,317.42,2007.08,0
S033,2023-04-29,44,13966.48,317.42,2060.19,0
S033,2023-04-30,42,13331.64,317.42,2894.92,0
S033,2023-05-01,37,11744.54,317.42,2644.0,0
S033,2023-05-02,31,9840.02,317.42,1946.11,0
S033,2023-05-03,31,9840.02,317.42,2714.75,0
S033,2023-05-04,35,11109.7,317.42,2607.83,0
S033,2023-05-05,35,11109.7,317.42,2266.78,0
S033,2023-05-06,41,13014.22,317.42,2905.38,0
S033,2023-05-07,40,12696.8,317.42,1592.18,0
S033,2023-05-08,35,11109.7,317.42,2298.1,0
S033,2023-05-09,32,10157.44,317.42,2422.03,0
S033,2023-05-10,44,11871.51,269.807,1860.09,1
S033,2023-05-11,35,11109.7,317.42,2496.78,0
S033,2023-05-12,30,9522.6,317.42,1849.67,0
S033,2023-05-13,39,12379.38,317.42,2375.51,0
S033,2023-05-14,44,13966.48,317.42,2387.53,0
S033,2023-05-15,32,10157.44,317.42,2361.14,0
S033,2023-05-16,38,12061.96,317.42,2515.37,0
S033,2023-05-17,39,10522.47,269.807,1599.36,1
S033,2023-05-18,31,9840.02,317.42,2274.3,0
S033,2023-05-19,28,8887.76,317.42,2128.36,0
S033,2023-05-20,40,12696.8,317.42,2078.41,0
S033,2023-05-21,42,13331.64,317.42,1997.73,0
S033,2023-05-22,29,9205.18,317.42,2071.72,0
S033,2023-05-23,37,11744.54,317.42,2382.01,0
S033,2023-05-24,32,10157.44,317.42,2254.6,0
S033,2023-05-25,40,10792.28,269.807,1671.99,1
S033,2023-05-26,32,10157.44,317.42,2266.17,0
S033,2023-05-27,43,13649.06,317.42,2004.81,0
S033,2023-05-28,41,13014.22,317.42,2829.61,0
S033,2023-05-29,29,9205.18,317.42,1915.58,0
S033,2023-05-30,30,9522.6,317.42,2176.85,0
S033,2023-05-31,32,10157.44,317.42,1833.62,0
S033,2023-06-01,35,11109.7,317.42,1745.66,0
S033,2023-06-02,30,9522.6,317.42,2027.87,0
S033,2023-06-03,41,13014.22,317.42,2257.36,0
S033,2023-06-04,39,12379.38,317.42,1783.57,0
S033,2023-06-05,36,11427.12,317.42,2141.44,0
S033,2023-06-06,32,10157.44,317.42,1872.44,0
S033,2023-06-07,36,11427.12,317.42,2219.37,0
S033,2023-06-08,34,10792.28,317.42,2094.06,0
S033,2023-06-09,35,11109.7,317.42,2429.86,0
S033,2023-06-10,36,11427.12,317.42,2028.47,0
S033,2023-06-11,47,14918.74,317.42,2314.74,0
S033,2023-06-12,37,11744.54,317.42,2045.44,0
S033,2023-06-13,32,10157.44,317.42,2590.82,0
S033,2023-06-14,31,9840.02,317.42,1996.02,0
S033,2023-06-15,31,9840.02,317.42,2151.92,0
S033,2023-06-16,43,11601.7,269.807,2675.79,1
S033,2023-06-17,43,13649.06,317.42,2489.0,0
S033,2023-06-18,55,14839.39,269.807,2560.88,1
S033,2023-06-19,35,11109.7,317.42,1714.97,0
S033,2023-06-20,34,10792.28,317.42,3000.35,0
S033,2023-06-21,34,10792.28,317.42,2601.11,0
S033,2023-06-22,35,11109.7,317.42,2612.86,0
S033,2023-06-23,30,9522.6,317.42,2758.8,0
S033,2023-06-24,42,13331.64,317.42,2625.97,0
S033,2023-06-25,38,12061.96,317.42,2382.27,0
S033,2023-06-26,29,9205.18,317.42,2379.32,0
S033,2023-06-27,34,10792.28,317.42,2415.56,0
S033,2023-06-28,38,12061.96,317.42,2984.39,0
S033,2023-06-29,36,11427.12,317.42,2476.9,0
S033,2023-06-30,37,11744.54,317.42,2977.9,0
S033,2023-07-01,39,12379.38,317.42,2775.58,0
S033,2023-07-02,41,13014.22,317.42,3401.07,0
S033,2023-07-03,36,11427.12,317.42,2913.15,0
S033,2023-07-04,37,11744.54,317.42,2062.96,0
S033,2023-07-05,38,12061.96,317.42,3287.13,0
S033,2023-07-06,36,11427.12,317.42,3018.58,0
S033,2023-07-07,28,8887.76,317.42,3133.47,0
S033,2023-07-08,44,13966.48,317.42,2973.02,0
S033,2023-07-09,44,13966.48,317.42,2754.91,0
S033,2023-07-10,37,11744.54,317.42,3454.47,0
S033,2023-07-11,30,9522.6,317.42,2732.2,0
S033,2023-07-12,36,11427.12,317.42,2801.77,0
S033,2023-07-13,35,11109.7,317.42,3452.06,0
S033,2023-07-14,36,11427.12,317.42,3097.12,0
S033,2023-07-15,41,13014.22,317.42,3451.05,0
S033,2023-07-16,40,12696.8,317.42,3282.46,0
S033,2023-07-17,38,12061.96,317.42,3008.7,0
S033,2023-07-18,33,10474.86,317.42,3664.15,0
S033,2023-07-19,39,12379.38,317.42,3005.22,0
S033,2023-07-20,33,10474.86,317.42,3131.72,0
S033,2023-07-21,35,11109.7,317.42,3314.69,0
S033,2023-07-22,46,14601.32,317.42,3352.5,0
S033,2023-07-23,36,11427.12,317.42,3248.14,0
S033,2023-07-24,34,10792.28,317.42,3304.22,0
S033,2023-07-25,37,11744.54,317.42,3454.73,0
S033,2023-07-26,33,10474.86,317.42,2872.07,0
S033,2023-07-27,30,9522.6,317.42,3392.63,0
S033,2023-07-28,35,11109.7,317.42,3546.13,0
S033,2023-07-29,48,15236.16,317.42,3299.49,0
S033,2023-07-30,48,15236.16,317.42,3962.21,0
S033,2023-07-31,35,11109.7,317.42,3823.41,0
S033,2023-08-01,40,12696.8,317.42,4203.26,0
S033,2023-08-02,37,11744.54,317.42,3241.55,0
S033,2023-08-03,38,12061.96,317.42,3951.16,0
S033,2023-08-04,36,11427.12,317.42,3535.12,0
S033,2023-08-05,43,13649.06,317.42,3646.03,0
S033,2023-08-06,39,12379.38,317.42,3649.42,0
S033,2023-08-07,36,11427.12,317.42,3813.72,0
S033,2023-08-08,36,11427.12,317.42,3797.93,0
S033,2023-08-09,33,10474.86,317.42,3603.14,0
S033,2023-08-10,34,10792.28,317.42,3568.68,0
S033,2023-08-11,34,10792.28,317.42,3946.75,0
S033,2023-08-12,38,12061.96,317.42,3985.94,0
S033,2023-08-13,47,14918.74,317.42,4324.83,0
S033,2023-08-14,33,10474.86,317.42,4244.55,0
S033,2023-08-15,33,10474.86,317.42,3898.63,0
S033,2023-08-16,38,12061.96,317.42,4059.71,0
S033,2023-08-17,31,9840.02,317.42,3904.36,0
S033,2023-08-18,31,9840.02,317.42,3868.86,0
S033,2023-08-19,42,13331.64,317.42,3932.22,0
S033,2023-08-20,45,14283.9,317.42,3721.15,0
S033,2023-08-21,35,11109.7,317.42,3715.26,0
S033,2023-08-22,34,10792.28,317.42,4027.01,0
S033,2023-08-23,33,10474.86,317.42,4059.48,0
S033,2023-08-24,40,12696.8,317.42,3644.17,0
S033,2023-08-25,34,10792.28,317.42,3646.6,0
S033,2023-08-26,40,12696.8,317.42,3575.7,0
S033,2023-08-27,41,13014.22,317.42,3781.74,0
S033,2023-08-28,35,11109.7,317.42,3980.89,0
S033,2023-08-29,35,11109.7,317.42,3511.67,0
S033,2023-08-30,38,12061.96,317.42,4149.96,0
S033,2023-08-31,32,10157.44,317.42,3944.46,0
S033,2023-09-01,37,11744.54,317.42,3653.56,0
S033,2023-09-02,42,13331.64,317.42,4446.49,0
S033,2023-09-03,46,14601.32,317.42,4438.22,0
S033,2023-09-04,31,9840.02,317.42,3099.82,0
S033,2023-09-05,36,11427.12,317.42,3762.52,0
S033,2023-09-06,33,10474.86,317.42,3787.5,0
S033,2023-09-07,39,12379.38,317.42,3474.67,0
S033,2023-09-08,34,10792.28,317.42,4131.64,0
S033,2023-09-09,37,11744.54,317.42,3405.0,0
S033,2023-09-10,42,13331.64,317.42,3789.47,0
S033,2023-09-11,37,11744.54,317.42,3256.27,0
S033,2023-09-12,36,11427.12,317.42,4069.58,0
S033,2023-09-13,39,12379.38,317.42,3685.24,0
S033,2023-09-14,29,9205.18,317.42,3587.15,0
S033,2023-09-15,34,10792.28,317.42,3720.7,0
S033,2023-09-16,41,13014.22,317.42,3864.27,0
S033,2023-09-17,45,14283.9,317.42,3617.49,0
S033,2023-09-18,28,8887.76,317.42,3966.1,0
S033,2023-09-19,34,10792.28,317.42,3518.42,0
S033,2023-09-20,37,11744.54,317.42,3524.28,0
S033,2023-09-21,31,9840.02,317.42,3748.32,0
S033,2023-09-22,39,12379.38,317.42,3662.29,0
S033,2023-09-23,40,12696.8,317.42,3560.03,0
S033,2023-09-24,36,11427.12,317.42,3857.57,0
S033,2023-09-25,38,12061.96,317.42,3168.41,0
S033,2023-09-26,35,11109.7,317.42,3808.48,0
S033,2023-09-27,29,9205.18,317.42,3519.6,0
S033,2023-09-28,39,12379.38,317.42,3292.85,0
S033,2023-09-29,36,11427.12,317.42,3479.68,0
S033,2023-09-30,44,13966.48,317.42,3217.18,0
S033,2023-10-01,64,20314.88,317.42,3861.78,0
S033,2023-10-02,47,14918.74,317.42,3319.93,0
S033,2023-10-03,48,15236.16,317.42,3074.24,0
S033,2023-10-04,45,14283.9,317.42,3021.84,0
S033,2023-10-05,51,16188.42,317.42,3654.03,0
S033,2023-10-06,44,13966.48,317.42,3337.56,0
S033,2023-10-07,55,17458.1,317.42,3306.33,0
S033,2023-10-08,62,19680.04,317.42,3239.49,0
S033,2023-10-09,48,15236.16,317.42,3105.98,0
S033,2023-10-10,45,14283.9,317.42,2965.13,0
S033,2023-10-11,50,15871.0,317.42,2901.7,0
S033,2023-10-12,48,15236.16,317.42,2908.19,0
S033,2023-10-13,40,12696.8,317.42,2627.94,0
S033,2023-10-14,66,20949.72,317.42,3104.45,0
S033,2023-10-15,47,14918.74,317.42,2394.31,0
S033,2023-10-16,45,14283.9,317.42,2556.85,0
S033,2023-10-17,38,12061.96,317.42,2909.67,0
S033,2023-10-18,53,14299.77,269.807,2637.54,1
S033,2023-10-19,43,13649.06,317.42,2760.42,0
S033,2023-10-20,51,16188.42,317.42,2412.33,0
S033,2023-10-21,62,19680.04,317.42,2863.76,0
S033,2023-10-22,49,15553.58,317.42,2558.42,0
S033,2023-10-23,41,13014.22,317.42,2700.13,0
S033,2023-10-24,43,13649.06,317.42,2811.23,0
S033,2023-10-25,46,14601.32,317.42,2542.42,0
S033,2023-10-26,43,13649.06,317.42,2773.96,0
S033,2023-10-27,45,14283.9,317.42,3131.73,0
S033,2023-10-28,63,16997.84,269.807,2559.7,1
S033,2023-10-29,52,16505.84,317.42,1747.24,0
S033,2023-10-30,45,14283.9,317.42,1939.86,0
S033,2023-10-31,47,14918.74,317.42,2742.63,0
S033,2023-11-01,48,15236.16,317.42,2592.5,0
S033,2023-11-02,40,12696.8,317.42,2722.03,0
S033,2023-11-03,40,12696.8,317.42,2245.53,0
S033,2023-11-04,54,17140.68,317.42,2820.47,0
S033,2023-11-05,50,15871.0,317.42,1860.97,0
S033,2023-11-06,46,14601.32,317.42,1843.31,0
S033,2023-11-07,48,12950.74,269.807,2298.49,1
S033,2023-11-08,44,13966.48,317.42,2228.34,0
S033,2023-11-09,48,15236.16,317.42,2157.03,0
S033,2023-11-10,49,13220.54,269.807,2665.7,1
S033,2023-11-11,52,16505.84,317.42,2532.95,0
S033,2023-11-12,57,18092.94,317.42,1925.47,0
S033,2023-11-13,47,14918.74,317.42,2003.91,0
S033,2023-11-14,44,13966.48,317.42,2302.58,0
S033,2023-11-15,47,14918.74,317.42,1982.32,0
S033,2023-11-16,46,14601.32,317.42,2208.66,0
S033,2023-11-17,47,14918.74,317.42,1886.53,0
S033,2023-11-18,53,16823.26,317.42,2299.34,0
S033,2023-11-19,55,17458.1,317.42,1616.62,0
S033,2023-11-20,42,13331.64,317.42,1900.8,0
S033,2023-11-21,44,13966.48,317.42,1847.87,0
S033,2023-11-22,52,14029.96,269.807,2533.76,1
S033,2023-11-23,49,15553.58,317.42,1942.02,0
S033,2023-11-24,48,15236.16,317.42,1934.64,0
S033,2023-11-25,48,15236.16,317.42,2333.74,0
S033,2023-11-26,46,14601.32,317.42,1906.7,0
S033,2023-11-27,41,13014.22,317.42,2163.47,0
S033,2023-11-28,45,14283.9,317.42,1956.03,0
S033,2023-11-29,38,12061.96,317.42,2416.48,0
S033,2023-11-30,42,13331.64,317.42,2162.49,0
S033,2023-12-01,32,10157.44,317.42,1513.78,0
S033,2023-12-02,40,12696.8,317.42,2329.67,0
S033,2023-12-03,33,10474.86,317.42,2100.76,0
S033,2023-12-04,33,10474.86,317.42,1875.2,0
S033,2023-12-05,31,9840.02,317.42,2079.66,0
S033,2023-12-06,28,8887.76,317.42,2398.16,0
S033,2023-12-07,30,9522.6,317.42,2585.14,0
S033,2023-12-08,32,10157.44,317.42,2269.33,0
S033,2023-12-09,36,11427.12,317.42,2307.46,0
S033,2023-12-10,40,12696.8,317.42,1898.52,0
S033,2023-12-11,29,9205.18,317.42,2497.66,0
S033,2023-12-12,31,9840.02,317.42,2759.61,0
S033,2023-12-13,30,9522.6,317.42,2025.63,0
S033,2023-12-14,30,9522.6,317.42,2749.83,0
S033,2023-12-15,35,11109.7,317.42,2175.03,0
S033,2023-12-16,40,12696.8,317.42,2543.16,0
S033,2023-12-17,35,11109.7,317.42,2287.5,0
S033,2023-12-18,32,10157.44,317.42,2260.45,0
S033,2023-12-19,31,9840.02,317.42,2371.08,0
S033,2023-12-20,30,9522.6,317.42,2298.01,0
S033,2023-12-21,28,8887.76,317.42,2153.23,0
S033,2023-12-22,27,8570.34,317.42,2242.96,0
S033,2023-12-23,38,12061.96,317.42,2294.89,0
S033,2023-12-24,35,11109.7,317.42,2557.55,0
S033,2023-12-25,30,9522.6,317.42,2335.16,0
S033,2023-12-26,29,9205.18,317.42,2164.21,0
S033,2023-12-27,33,10474.86,317.42,2126.29,0
S033,2023-12-28,29,9205.18,317.42,2726.82,0
S033,2023-12-29,29,9205.18,317.42,2490.19,0
S033,2023-12-30,37,11744.54,317.42,2957.6,0
S033,2023-12-31,42,13331.64,317.42,2117.87,0
S033,2024-01-01,41,11062.09,269.807,2765.28,1
S033,2024-01-02,25,7935.5,317.42,2968.78,0
S033,2024-01-03,32,10157.44,317.42,2622.6,0
S033,2024-01-04,32,10157.44,317.42,2628.19,0
S033,2024-01-05,33,10474.86,317.42,2199.01,0
